name,total games,spawns,victories,defeats,deaths,ground_kills,air_kills,naval_kills,rp,sl,games,win rate,spawn / g,lvling,farm,ground / game,air / game,naval / game,ground / spawn,air / spawn,naval / spawn,ground / death,air / death,naval / death,mode,name_x,id,Class,Class,Move Type,Move Type,rank,BR / a,BR / a,BR / r,BR / r,BR / s,BR / s,BRTank / r,BRTank / r,BRTank / s,BRTank / s,country,Prem,Prem,Event,Event,Gift,Gift,Normal,Normal,Own
Т-90А,763771.0,794219.0,384187.0,379584.0,705086.0,703386.0,5620.0,,321299639.0,3980101348.0,1276471.0,0.5030133377674721,1.0398653523110986,404.5479131070901,5011.339879806452,0.9209383440848108,0.007358226484116312,,0.8856323004108438,0.007076133912686551,,0.9975889465965854,0.007970658898347152,,historical,ussr_t_90a,ussr_t_90a,exp_tank,,tank,,7.0,11.0,,11.0,,11.0,,,,,,ussr,False,,False,,False,,True,,False
T-80BVM,2134587.0,2241141.0,1233392.0,901195.0,2032874.0,2858212.0,16551.0,,1539464192.0,15737759652.0,2862058.0,0.577812944611768,1.0499178529617204,686.9109047578889,7022.20862141204,1.3390000032793228,0.007753724725204454,,1.275337874770039,0.007385077511856684,,1.4059956495090202,0.008141675283367292,,historical,ussr_t_80bvm,ussr_t_80bvm,exp_tank,,tank,,8.0,12.7,,12.7,,12.7,,,,,,ussr,False,,False,,False,,True,,False
ZSD63/PG87,190970.0,201844.0,84200.0,106770.0,143452.0,57961.0,68236.0,,37249275.0,532882365.0,427917.0,0.4409069487354035,1.0569408807666125,184.54487128673628,2640.0703761320624,0.30350840446143373,0.35731266691103314,,0.287157408691861,0.33806305859971064,,0.4040445584585785,0.47567130468728214,,historical,cn_zsd63_pg87,cn_zsd63_pg87,exp_SPAA,,tank,,4.0,5.7,,5.7,,5.7,,,,,,china,False,,False,,False,,True,,True
T-72B3,697249.0,720255.0,357679.0,339570.0,628959.0,604534.0,5507.0,,312955183.0,3530402302.0,1470756.0,0.5129860351180138,1.0329953861532968,434.50608881576665,4901.600547028483,0.8670274177517644,0.007898182715213647,,0.8393332916814183,0.007645903187065692,,0.9611659901519813,0.008755737655395661,,historical,ussr_t_72b3_2011,ussr_t_72b3_2011,exp_tank,,tank,,7.0,11.7,,11.7,,11.7,,,,,,ussr,False,,False,,False,,True,,False
M6A1,429167.0,442119.0,183987.0,245180.0,388657.0,327524.0,6562.0,,80206248.0,1006112151.0,776302.0,0.428707239839037,1.030179394035422,181.41325751664144,2275.6591573761816,0.7631621256993198,0.015290085211584302,,0.7408050773660485,0.014842157880570616,,0.8427070656131241,0.01688378184363076,,historical,us_m6a1,us_m6a1,exp_heavy_tank,,heavy_tank,,3.0,4.7,,5.0,,5.0,,,,,,usa,False,,False,,False,,True,,True
2S3M,263303.0,271794.0,123720.0,139583.0,237060.0,193171.0,8356.0,,58952544.0,991055045.0,490135.0,0.4698769098718966,1.0322480184426308,216.9015651559637,3646.3462953560415,0.7336452679992252,0.03173530115494316,,0.7107257702524706,0.030743872197325915,,0.8148612165696448,0.035248460305407917,,historical,ussr_2s3m,ussr_2s3m,exp_tank_destroyer,,tank,,4.0,6.3,,6.3,,6.3,,,,,,ussr,False,,False,,False,,True,,False
2S6,662275.0,715354.0,307937.0,354338.0,540705.0,144275.0,486601.0,,193126405.0,2736938902.0,1424941.0,0.4649684798610849,1.0801464648371144,269.9731950894243,3825.992308703104,0.21784757087312673,0.7347416103582348,,0.20168336236324952,0.6802240569004996,,0.2668275677125235,0.8999380438501586,,historical,ussr_zprk_2s6,ussr_zprk_2s6,exp_SPAA,,tank,,7.0,10.7,,10.7,,10.7,,,,,,ussr,False,,False,,False,,True,,False
ISU-122,113177.0,116341.0,51031.0,62146.0,94493.0,81142.0,5467.0,,21760921.0,331739258.0,254444.0,0.45089549996907496,1.027956210184048,187.04430080539106,2851.4389424192673,0.7169477897452663,0.048304867596773195,,0.6974497382693977,0.04699117250152569,,0.8587091107277788,0.05785613749166605,,historical,ussr_isu_122,ussr_isu_122,exp_tank_destroyer,,tank,,3.0,5.3,,5.3,,5.3,,,,,,ussr,False,,False,,False,,True,,False
◐Bf 109 F-4,33720.0,35342.0,19669.0,14051.0,25319.0,28782.0,25993.0,22.0,15500372.0,332651240.0,73167.0,0.5833036773428233,1.0481020166073547,438.582196819648,9412.349046460302,0.8535587188612099,0.7708481613285884,0.0006524317912218269,0.814385150812065,0.73547054496067,0.0006224888234961235,1.1367747541372093,1.026620324657372,0.0008689126742762352,historical,bf-109f-4_hungary,bf-109f-4_hungary,exp_fighter,,air,,3.0,4.3,,4.0,,4.0,,,,,,italy,False,,True,,False,,False,,True
M1128 Wolfpack,882917.0,980137.0,416788.0,466129.0,904245.0,729818.0,5640.0,,694345778.0,8097082835.0,1312224.0,0.47205796241322795,1.1101122755593107,708.4170661856455,8261.174544987078,0.8265986497031997,0.006387916417964543,,0.744608151717566,0.005754297613496889,,0.8071020575175976,0.0062372476485908135,,historical,us_m1128_wolfpack,us_m1128_wolfpack,exp_tank,,wheeled_vehicle,,7.0,9.7,,10.3,,10.3,,,,,,usa,True,,False,,False,,False,,False
TAM 2C,273488.0,282510.0,131703.0,141785.0,249966.0,213384.0,2879.0,,97852255.0,1138047067.0,498392.0,0.48156774703094835,1.0329886503246943,346.3674029237903,4028.3425967222397,0.7802316737845901,0.010526970104721232,,0.7553148561112881,0.01019078970655906,,0.8536520966851492,0.011517566389028908,,historical,germ_thyssen_henschel_tam_2c,germ_thyssen_henschel_tam_2c,exp_tank,,tank,,7.0,10.3,,10.3,,10.3,,,,,,germany,False,,False,,False,,True,,False
Gepard 1A2,455289.0,488008.0,186606.0,268683.0,377189.0,143528.0,224353.0,,122457026.0,1713762731.0,961165.0,0.4098627465192438,1.0718642444688977,250.93241504237636,3511.7513053064704,0.3152459207228815,0.49277052597361237,,0.2941099326240553,0.45973221750463106,,0.38052011060767943,0.5948026055903008,,historical,germ_flakpz_1a2_Gepard,germ_flakpz_1a2_Gepard,exp_SPAA,,tank,,6.0,9.7,,9.7,,9.7,,,,,,germany,False,,False,,False,,True,,False
CCVL,28461.0,30504.0,13789.0,14672.0,27346.0,33467.0,252.0,,16884832.0,168983761.0,55036.0,0.4844875443589473,1.0717824391272268,553.5284552845528,5539.724659061107,1.1758898141316187,0.008854221566353957,,1.0971348019931813,0.008261211644374508,,1.223835295838514,0.00921524171725298,,historical,us_ccvl,us_ccvl,exp_tank,,tank,,7.0,9.7,,10.0,,10.0,,,,,,usa,False,,True,,False,,False,,False
BTR-ZD,631032.0,664332.0,281156.0,349876.0,519964.0,223723.0,159957.0,,123011115.0,1807229236.0,1181082.0,0.44554951254453024,1.0527706994257027,185.16512075287656,2720.3705918125274,0.3545351107392335,0.25348476780892254,,0.33676384699216655,0.24077870703202617,,0.43026632613027055,0.30763091290935524,,historical,ussr_btr_zd,ussr_btr_zd,exp_SPAA,,tank,,4.0,6.0,,6.0,,6.0,,,,,,ussr,False,,False,,False,,True,,True
I-Go Ko,54389.0,56177.0,22595.0,31794.0,48899.0,25536.0,315.0,,5067098.0,8710198.0,115603.0,0.4154332677563478,1.0328742944345364,90.1988002207309,155.0491838296812,0.4695067017227748,0.005791612274540808,,0.454563255424818,0.005607276999483775,,0.522219268287695,0.006441849526575186,,historical,jp_type_89b_i_go_otsu,jp_type_89b_i_go_otsu,exp_tank,,tank,,1.0,1.0,,1.0,,1.0,,,,,,japan,False,,False,,False,,True,,False
A-4B,107518.0,109432.0,53805.0,53713.0,87910.0,85061.0,32298.0,130.0,27128824.0,516590038.0,224017.0,0.500427835339199,1.0178016704179764,247.90576796549456,4720.648786460999,0.7911326475566882,0.30039621272717126,0.0012090998716493982,0.7772954894363623,0.29514218875648807,0.0011879523356970539,0.9675918553065636,0.3673984757137982,0.0014787851211466273,historical,a_4b,a_4b,exp_assault,,air,,6.0,9.0,,8.7,,9.0,,,,,,usa,False,,False,,False,,True,,True
Leopard 2 (PzBtl 123),996686.0,1085847.0,462442.0,534244.0,991356.0,1011576.0,10558.0,,951628268.0,12367463255.0,1314445.0,0.4639796284888119,1.0894574620291646,876.3925930632953,11389.692336949865,1.0149395095345977,0.01059310555179866,,0.9316008608947669,0.009723285140540057,,1.0203963056661784,0.010650059110955096,,historical,germ_leopard_2a4_pzbtl_123,germ_leopard_2a4_pzbtl_123,exp_tank,,tank,,7.0,10.7,,10.7,,10.7,,,,,,germany,True,,False,,False,,False,,False
IPM1,175242.0,181745.0,87798.0,87444.0,158260.0,183923.0,2072.0,,93952132.0,1089573578.0,344076.0,0.5010100318416818,1.0371086839912806,516.9447962805029,5995.067693746733,1.0495372113990937,0.011823649581721277,,1.0119838234889542,0.01140058873696663,,1.1621572096549981,0.013092379628459497,,historical,us_m1_ip_abrams,us_m1_ip_abrams,exp_tank,,tank,,7.0,11.3,,11.3,,11.3,,,,,,usa,False,,False,,False,,True,,False
M1A1,616486.0,645496.0,303946.0,312540.0,572738.0,703723.0,8528.0,,318712187.0,3797021910.0,966582.0,0.4930298498262734,1.0470570296811281,493.7477335258468,5882.332206551241,1.1415068630917815,0.013833241955210662,,1.0902050516192199,0.013211545850013013,,1.2286996846725728,0.014889879840345847,,historical,us_m1a1_abrams,us_m1a1_abrams,exp_tank,,tank,,7.0,11.7,,11.7,,11.7,,,,,,usa,False,,False,,False,,True,,False
XM975,160034.0,167862.0,67544.0,92490.0,115857.0,8924.0,116419.0,,31943625.0,436495399.0,460371.0,0.42206031218366097,1.0489146056463001,190.2969403438539,2600.3228783167124,0.055763150330554755,0.7274641638651786,,0.053162716993721035,0.6935399316104895,,0.07702598893463494,1.0048508074609217,,historical,us_xm_975_roland,us_xm_975_roland,exp_SPAA,,tank,,7.0,10.0,,10.0,,10.0,,,,,,usa,False,,False,,False,,True,,False
Mi-24P,72200.0,74225.0,37164.0,35036.0,65595.0,60782.0,3602.0,,9339530.0,245381154.0,165414.0,0.5147368421052632,1.0280470914127424,125.82728191310206,3305.9097878073426,0.8418559556786703,0.04988919667590028,,0.8188885146513978,0.04852812394745706,,0.9266255049927586,0.054912722006250476,,historical,mi_24p,mi_24p,exp_helicopter,,helicopter,,6.0,10.0,,9.7,,9.7,,,,,,ussr,False,,False,,False,,True,,False
T-55AMD-1,802230.0,830797.0,378701.0,423529.0,714862.0,679834.0,9223.0,,266358614.0,3794737623.0,1380192.0,0.47206038168605013,1.035609488550665,320.6061336283111,4567.58705556231,0.8474302880719993,0.011496702940553208,,0.8182913515576007,0.01110138818508011,,0.951000332931391,0.012901790835154197,,historical,ussr_t_55_amd_1,ussr_t_55_amd_1,exp_tank,,tank,,6.0,9.0,,9.0,,9.0,,,,,,ussr,False,,False,,False,,True,,False
MiG-15,100770.0,101652.0,49693.0,51077.0,79110.0,39515.0,58992.0,33.0,22382214.0,504507864.0,218752.0,0.49313287684826834,1.008752604941947,220.18468893873214,4963.0884193129505,0.39213059442294335,0.585412325096755,0.00032747841619529624,0.38872820997127455,0.5803329004840042,0.00032463699681265493,0.4994943749209961,0.7456958665149791,0.00041714069017823285,historical,mig-15_ns23,mig-15_ns23,exp_fighter,,air,,5.0,8.7,,8.0,,8.3,,,,,,ussr,False,,False,,False,,True,,True
M1 KVT,499318.0,545194.0,240651.0,258667.0,498762.0,516592.0,4604.0,,492809944.0,6453727607.0,703721.0,0.4819593926115221,1.0918773206653876,903.9166681951746,11837.48831975407,1.0345951878362085,0.009220576866846379,,0.9475379406229709,0.008444700418566603,,1.0357485133189779,0.009230855598461792,,historical,us_m1_abrams_kvt,us_m1_abrams_kvt,exp_tank,,tank,,7.0,10.7,,10.7,,10.7,,,,,,usa,True,,False,,False,,False,,False
A-1H,54578.0,56966.0,33649.0,20929.0,45136.0,96304.0,11999.0,477.0,27468912.0,579135811.0,137914.0,0.6165304701528088,1.0437538935102055,482.1983639363831,10166.341519502861,1.7645205027666826,0.21985048920810582,0.008739785261460662,1.6905522592423552,0.21063441350981288,0.008373415721658534,2.133640552995392,0.2658410138248848,0.010568060971286777,historical,douglas_a_1h,douglas_a_1h,exp_assault,,air,,4.0,6.7,,6.3,,6.3,,,,,,usa,False,,True,,False,,False,,False
M36B2,523323.0,543191.0,240067.0,283256.0,479200.0,360767.0,9147.0,,100605926.0,1518796567.0,906927.0,0.4587358094331799,1.0379650808391758,185.2127999175244,2796.063570640898,0.6893773061761093,0.01747868906965679,,0.664162329640955,0.016839380623022104,,0.7528526711185309,0.01908806343906511,,historical,us_m36b2,us_m36b2,exp_tank_destroyer,,tank,,3.0,5.7,,5.7,,5.7,,,,,,usa,False,,False,,False,,True,,False
T-72B (1989),288010.0,297912.0,132754.0,155256.0,255909.0,288825.0,2592.0,,132313896.0,1668403898.0,603934.0,0.460935384188049,1.0343807506683795,444.13751711914927,5600.324585783721,1.0028297628554563,0.008999687510850318,,0.969497704019979,0.008700555868847177,,1.1286238467580272,0.010128600400923766,,historical,ussr_t_72b_1989,ussr_t_72b_1989,exp_tank,,tank,,7.0,10.3,,10.3,,10.3,,,,,,ussr,False,,False,,False,,True,,False
MiG-17,64601.0,65656.0,33731.0,30870.0,49742.0,28333.0,33322.0,14.0,13961426.0,324750874.0,142133.0,0.5221436200678008,1.0163310165477315,212.64508955769466,4946.248233215548,0.438584542034953,0.515812448723704,0.00021671491153387717,0.43153710247349825,0.5075240648227123,0.00021323260631168515,0.5695991315186362,0.6698966668006916,0.00028145229383619476,historical,mig-17,mig-17,exp_fighter,,air,,6.0,9.0,,8.7,,9.0,,,,,,ussr,False,,False,,False,,True,,True
FJ-4B,15624.0,15914.0,7696.0,7928.0,12559.0,13623.0,10169.0,31.0,4525611.0,89884532.0,32359.0,0.49257552483358935,1.0185611879160266,284.379225838884,5648.142013321603,0.8719278033794163,0.650857654889913,0.001984126984126984,0.8560387080558,0.6389971094633656,0.0019479703405806208,1.0847201210287443,0.8096982243809221,0.0024683493908750696,historical,fj_4b,fj_4b,exp_assault,,air,,6.0,9.0,,8.7,,9.0,,,,,,usa,False,,False,,False,,True,,False
Mi-28N,59571.0,61318.0,32876.0,26695.0,49586.0,78517.0,7730.0,0.0,12152091.0,251420273.0,120425.0,0.5518792701146531,1.0293263500696648,198.18146384422192,4100.26864868391,1.3180406573668395,0.1297611253797989,0.0,1.2804886004109723,0.12606412472683387,0.0,1.5834509740652603,0.15589077562215142,0.0,historical,mi_28n,mi_28n,exp_helicopter,,helicopter,,7.0,10.7,,11.0,,10.7,,,,,,ussr,False,,False,,False,,True,,False
Pantsir-S1,776796.0,838150.0,393168.0,383628.0,598380.0,81357.0,656734.0,,202287511.0,2939209378.0,2081246.0,0.5061406083450481,1.078983413920772,241.3500101413828,3506.7820533317426,0.10473406145242767,0.8454394718819356,,0.09706735071287956,0.7835518701903,,0.13596209766369197,1.0975199705872523,,historical,ussr_pantsyr_s1,ussr_pantsyr_s1,exp_SPAA,,wheeled_vehicle,,8.0,12.0,,12.0,,12.0,,,,,,ussr,False,,False,,False,,True,,False
M42,406059.0,427692.0,180014.0,226045.0,346195.0,166320.0,73172.0,,67055747.0,780206046.0,871471.0,0.44331981313060415,1.0532755092240291,156.78513275908833,1824.2240818158862,0.4095956498932421,0.18020041422551894,,0.3888779776100558,0.17108573459405366,,0.4804228830572365,0.21136064934502233,,historical,us_m42_duster,us_m42_duster,exp_SPAA,,tank,,3.0,4.3,,4.0,,4.0,,,,,,usa,False,,False,,False,,True,,True
SU-100,109727.0,113767.0,53414.0,56313.0,96491.0,114409.0,130.0,,28918067.0,480502375.0,217209.0,0.4867899423113728,1.0368186499220793,254.18677648175657,4223.565489113715,1.0426695343898948,0.0011847585370966126,,1.0056431126776657,0.0011426863677516327,,1.1856960752816326,0.001347275911743064,,historical,ussr_su_100_1945,ussr_su_100_1945,exp_tank_destroyer,,tank,,4.0,6.0,,6.0,,6.0,,,,,,ussr,False,,False,,False,,True,,False
M53/59,559775.0,587659.0,241867.0,317908.0,447236.0,187850.0,166916.0,,101219033.0,1592647570.0,1126583.0,0.43207896029654774,1.04981287124291,172.24110070636203,2710.1560088418623,0.33558126032781027,0.2981840918226073,,0.3196581691082754,0.28403546954951764,,0.4200243272008515,0.3732168251214124,,historical,ussr_m53_59,ussr_m53_59,exp_SPAA,,wheeled_vehicle,,4.0,6.3,,6.3,,6.3,,,,,,ussr,False,,False,,False,,True,,True
T95,157925.0,162910.0,70587.0,87338.0,116353.0,141544.0,5051.0,,50533724.0,857007741.0,489703.0,0.4469653316447681,1.0315656165901534,310.19411945245844,5260.620839727457,0.8962735475700491,0.03198353648883964,,0.8688478300902339,0.0310048493032963,,1.2165049461552344,0.04341099928665355,,historical,us_t95,us_t95,exp_tank_destroyer,,tank,,5.0,7.3,,7.0,,7.0,,,,,,usa,False,,False,,False,,True,,True
Me 410 B-2/U4,22286.0,22651.0,11313.0,10973.0,18904.0,17662.0,6597.0,20.0,2413883.0,30408121.0,54426.0,0.5076281073319573,1.0163779951539083,106.56849587214693,1342.4626285815195,0.7925154805707619,0.2960154356995423,0.0008974243919949744,0.7797448236280959,0.2912454196282725,0.0008829632245816962,0.9342996191282268,0.3489737621667372,0.0010579771476936098,historical,me-410b-2_u4,me-410b-2_u4,exp_assault,,air,,2.0,3.0,,3.0,,4.7,,,,,,germany,False,,False,,False,,True,,False
Mi-28NM,565846.0,583282.0,357977.0,207869.0,423567.0,1174708.0,128838.0,0.0,166023416.0,2861895896.0,1007501.0,0.632640329701014,1.0308140377417176,284.6366183081254,4906.539025719978,2.0760206840730517,0.2276909265065053,0.0,2.013962371545839,0.22088458070024447,0.0,2.7733699745258718,0.30417383790521924,0.0,historical,mi_28nm,mi_28nm,exp_helicopter,,helicopter,,7.0,11.0,,13.0,,11.0,,,,,,ussr,False,,False,,False,,True,,False
Ka-52,153203.0,155989.0,87667.0,65536.0,126059.0,132292.0,21975.0,1.0,23411902.0,402294145.0,489705.0,0.5722276978910334,1.0181850224865048,150.08687792087903,2578.9904736872472,0.8635078947540191,0.14343713895941984,6.5272873246607445e-06,0.8480854419221868,0.1408753181314067,6.410708447390521e-06,1.0494451011034516,0.17432313440531813,7.932793374530973e-06,historical,ka_52,ka_52,exp_helicopter,,helicopter,,7.0,11.0,,12.0,,10.7,,,,,,ussr,False,,False,,False,,True,,False
LÉ Orla,470.0,669.0,284.0,186.0,542.0,0.0,40.0,1480.0,800692.0,17091717.0,1049.0,0.6042553191489362,1.4234042553191488,1196.849028400598,25548.156950672645,0.0,0.0851063829787234,3.148936170212766,0.0,0.059790732436472344,2.212257100149477,0.0,0.07380073800738007,2.7306273062730626,historical,uk_corvette_orla,uk_corvette_orla,exp_submarine_chaser,,fast_ship,,4.0,4.3,,4.3,,4.3,,,,,,britain,True,,False,,False,,False,,False
SGB Grey Goose,477.0,590.0,210.0,267.0,534.0,0.0,17.0,844.0,312814.0,5516479.0,1298.0,0.44025157232704404,1.2368972746331237,530.193220338983,9349.964406779662,0.0,0.03563941299790356,1.769392033542977,0.0,0.0288135593220339,1.4305084745762713,0.0,0.031835205992509365,1.5805243445692885,historical,uk_sgb_309,uk_sgb_309,exp_gun_boat,,fast_ship,,3.0,3.0,,3.0,,3.0,,,,,,britain,False,,True,,False,,False,,False
MTB-422,705.0,784.0,390.0,315.0,589.0,0.0,13.0,2214.0,582900.0,11939366.0,1889.0,0.5531914893617021,1.1120567375886525,743.4948979591836,15228.783163265307,0.0,0.018439716312056736,3.1404255319148935,0.0,0.016581632653061226,2.8239795918367347,0.0,0.022071307300509338,3.7589134125636674,historical,uk_higgins_78ft_mtb422,uk_higgins_78ft_mtb422,exp_torpedo_boat,,fast_ship,,3.0,2.3,,2.3,,2.3,,,,,,britain,False,,True,,False,,False,,False
HMCS Brantford,1961.0,2043.0,1100.0,861.0,1079.0,0.0,213.0,7009.0,814132.0,8793119.0,3450.0,0.5609382967873534,1.0418154003059663,398.49828683308857,4304.023005384239,0.0,0.10861805201427843,3.5741968383477816,0.0,0.10425844346549193,3.430739109153206,0.0,0.1974050046339203,6.495829471733086,historical,uk_flower_class,uk_flower_class,exp_submarine_chaser,,fast_ship,,2.0,2.3,,2.3,,2.3,,,,,,britain,False,,False,,False,,True,,True
Churchill Crocodile,19001.0,20137.0,10896.0,8105.0,16082.0,26940.0,150.0,,16384373.0,266046121.0,43252.0,0.5734435029735278,1.059786327035419,813.6451805134826,13211.80518448627,1.4178201147308036,0.007894321351507815,,1.3378358246014799,0.007448974524507126,,1.6751647804999379,0.00932719810968785,,historical,uk_a_22f_mk_7_churchill_crocodile,uk_a_22f_mk_7_churchill_crocodile,exp_heavy_tank,,heavy_tank,,3.0,4.7,,4.7,,4.7,,,,,,britain,False,,True,,False,,False,,False
Daimler Mk II,98867.0,100926.0,51740.0,47127.0,88427.0,90030.0,2022.0,,15609875.0,33673249.0,156285.0,0.5233293212093014,1.0208259581053334,154.66653785942177,333.6429562253532,0.9106172939403441,0.020451717964538218,,0.8920397122644314,0.020034480708638013,,1.0181279473463987,0.022866319110678865,,historical,uk_daimler_mk_2,uk_daimler_mk_2,exp_tank,,wheeled_vehicle,,1.0,1.3,,1.3,,1.3,,,,,,britain,False,,False,,False,,True,,True
Light AA Mk I,26738.0,27605.0,11941.0,14797.0,20794.0,956.0,7818.0,,2137348.0,7888316.0,55183.0,0.4465928640885631,1.0324257610890868,77.4261184568013,285.75678319145084,0.03575435709477148,0.29239284912858104,,0.03463140735374026,0.2832095634848759,,0.045974800423199,0.37597383860729056,,historical,uk_vickers_mk_6_aa_mk_1,uk_vickers_mk_6_aa_mk_1,exp_SPAA,,tank,,1.0,1.0,,1.0,,1.0,,,,,,britain,False,,False,,False,,True,,True
Challenger 2 OES,461602.0,543375.0,221735.0,239867.0,490277.0,575946.0,5951.0,,536441951.0,6634265501.0,529373.0,0.48035970381410825,1.1771504456219861,987.2407655854612,12209.368301817345,1.247711231753762,0.012892058526609504,,1.0599420289855073,0.010951920864964344,,1.1747359145952185,0.012138036252975359,,historical,uk_challenger_2_megatron,uk_challenger_2_megatron,exp_tank,,tank,,7.0,11.7,,11.7,,11.7,,,,,,britain,True,,False,,False,,False,,False
